UO DataPoint,Address,Building Type,Area [sqft],EUI [kBtu/sqft],Total Electricity End-Use Consumption [kBtu],Total Natural Gas End-Use Consumption [kBtu],January Peak Demand [kW],February Peak Demand [kW],March Peak Demand [kW],April Peak Demand [kW],May Peak Demand [kW],June Peak Demand [kW],July Peak Demand [kW],August Peak Demand [kW],September Peak Demand [kW],October Peak Demand [kW],November Peak Demand [kW],December Peak Demand [kW],Electricty Cost,Gas Cost,Other Cost,Total Cost,Scenario Name
5c05c3186086127ceccfa142,1551 17th St - V,EPr,8459.141918283836,53.96368248393216,154067.67290692974,302420.00857837015,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11.497650000000002,11398.21,2763.93,56.72,14218.86,LPD - LED
5c05c3186086127ceccfa143,1551 17th St - W,EPr,1366.0478709846307,66.96149459060474,28083.821274883594,63380.530835351536,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,1.96357,2020.11,579.28,56.72,2656.11,LPD - LED
5c05c3186086127ceccfa144,1551 17th St - X,EPr,8624.690860492832,53.48466278431629,157081.73134952612,304211.3829357623,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11.7226,11617.4,2780.28,56.72,14454.4,LPD - LED
5c05c3186086127ceccfa145,1551 17th St - Y,EPr,1367.124262026302,66.58197714476938,26472.53217035095,64555.82406454004,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1.91065,1930.44,590.0,56.72,2577.15,LPD - LED
5c05c3186086127ceccfa146,1551 17th St - Z,EPr,2779.7798651152857,58.605946925797745,50632.39056713741,112278.41607231558,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3.7782500000000003,3752.27,1026.15,56.72,4835.15,LPD - LED
5c05c3186086127ceccfa147,1551 17th St - AA,EPr,3808.4867836402336,56.477655355997086,69370.73503573169,145726.88224817254,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5.1765,5136.14,1331.86,56.72,6524.72,LPD - LED
5c05c3186086127ceccfa148,1551 17th St - BB,EPr,1366.0478709846307,66.88400610978454,26311.40325989769,65058.1671383061,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1.90438,1921.55,594.55,56.72,2572.82,LPD - LED
5c05c3186086127ceccfa149,1330 MONTEREY ST,EPr,1366.0478709846307,67.59813290461629,26538.879368772883,65797.46449215047,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1.9119199999999998,1934.08,601.39,56.72,2592.19,LPD - LED
5c05c3186086127ceccfa14a,2240 EMILY ST,OfS,18003.070728363677,33.074373046455456,523413.0483506232,72015.14480140584,33.14129,33.007799999999996,33.0385,29.36333,29.36333,29.36333,29.36333,29.36333,29.36333,33.12158,33.39431,32.31796,35379.44,658.21,184.43,36222.09,LPD - LED
5c05c3186086127ceccfa14b,567 CAMINO MERCADO #A,OfS,23912.565186241485,30.645813613476456,663301.3771376656,69531.86394618495,47.31689,45.85058,48.8365,65.54402,54.49474000000001,53.74211,52.73357,55.04380999999999,67.1643,51.78105,46.101839999999996,49.23482,50883.23,635.47,104.17,51622.87,LPD - LED
5c05c3186086127ceccfa14c,1625 COMMERCE WAY,WRf,43831.18141236283,19.987625297023303,626725.1144647747,249361.20618323062,40.1912,38.77518,33.32388,57.88643,45.89574,39.36995,42.41371,42.23604,62.13779,36.76271,36.31761,40.51061,43897.52,2278.95,0.0,46176.47,LPD - LED
5c05c3186086127ceccfa14d,1625 COMMERCE WAY,WRf,43831.18141236283,18.26702880244718,539980.8916137,260706.57711338103,36.660000000000004,37.14016,33.016200000000005,50.200140000000005,39.806000000000004,33.80172,36.21795,36.112750000000005,54.05297000000001,31.0862,36.0552,37.40029,37852.97,2382.66,0.0,40235.63,LPD - LED
5c05c3186086127ceccfa14e,2100 SHELL BEACH RD,EPr,1973.9935313203957,64.37003323771962,35088.189793998994,91985.65152640744,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2.58716,2589.36,840.66,81.84,3511.86,LPD - LED
5c05c3186086127ceccfa14f,1911 CIENAGA ST,RSD,531.521896377126,122.35607231695565,33505.33520307577,31533.875592824068,2.4424,2.17362,2.33487,3.7546700000000004,3.18493,2.56276,2.8792400000000002,2.73959,3.75735,2.61086,2.47703,2.5879700000000003,2598.28,288.2,55.6,2942.08,LPD - LED
5c05c3186086127ceccfa150,1911 CIENAGA ST,RSD,531.521896377126,122.35607231695565,33505.33520307577,31533.875592824068,2.4424,2.17362,2.33487,3.7546700000000004,3.18493,2.56276,2.8792400000000002,2.73959,3.75735,2.61086,2.47703,2.5879700000000003,2598.28,288.2,55.6,2942.08,LPD - LED
5c05c3186086127ceccfa151,1911 CIENAGA ST,RSD,531.521896377126,111.87223308234798,28150.168473305526,31325.355826355135,2.04829,1.8000700000000003,1.94737,3.21163,2.71161,2.1397399999999998,2.43959,2.31594,3.2127899999999996,2.1999,2.0834900000000003,2.1791899999999997,2181.89,286.26,55.6,2523.75,LPD - LED
5c05c3a66086127ceccfa154,2011 PASO ROBLES ST,MFm,768.1126473364058,55.81900326902526,34111.938160076286,8757.830191695051,5.2350200000000005,5.146240000000001,4.8413,4.3907,4.4941,2.76308,2.25673,1.63229,2.52188,4.2528500000000005,4.81842,5.60331,2887.65,79.55,57.57,3024.77,LPD - CFL
5c05c3a66086127ceccfa155,1620 22ND ST,MFm,4057.6713097870643,29.210515616465667,75531.54631776825,42992.98457741207,3.24783,3.24573,3.24515,3.24256,3.24256,3.24256,3.24256,3.24256,3.24256,3.24256,3.24496,3.24276,6592.69,390.43,89.05,7072.18,LPD - CFL
5c05c3a66086127ceccfa156,1390 23RD ST,MFm,1625.9963075481705,48.9181257214341,33912.89656481049,45618.438000679955,1.4237600000000001,1.42299,1.4223000000000001,1.42087,1.42087,1.42087,1.42087,1.42087,1.42087,1.42087,1.4223100000000002,1.42151,2959.08,414.37,121.88,3495.33,LPD - CFL
5c05c3a66086127ceccfa157,1981 OCEAN ST,MFm,1885.8371050075432,58.95024233489665,67133.88663179227,44035.58340975672,4.7967900000000006,4.44772,5.24522,7.37967,6.44525,5.57919,6.07364,5.983400000000001,7.71187,5.59173,5.04662,5.10257,5952.26,399.91,141.3,6493.48,LPD - CFL
5c05c3a66086127ceccfa158,1770 24TH ST,MFm,2154.0737525919494,50.34902096385283,45362.52737819536,63086.707528054394,1.9009000000000003,1.8997600000000003,1.8988000000000003,1.8967400000000003,1.8967400000000003,1.8967400000000003,1.8967400000000003,1.8967400000000003,1.8967400000000003,1.8967400000000003,1.8988700000000003,1.8982700000000003,3957.84,572.97,161.46,4692.28,LPD - CFL
5c05c3a66086127ceccfa159,2261 OCEAN ST,MFm,2955.5545222201554,46.70089850887387,69749.86188385701,68271.26717616824,2.8590400000000002,2.85754,2.8568200000000004,2.85417,2.85417,2.85417,2.85417,2.85417,2.85417,2.85417,2.8563600000000005,2.85448,6083.41,620.08,221.43,6924.92,LPD - CFL
5c05c3a66086127ceccfa15a,2040 BEACH ST,MFm,6787.183713256315,34.36702179468358,137386.09158941536,95871.70171969204,5.80098,5.79804,5.79674,5.792590000000001,5.792590000000001,5.792590000000001,5.792590000000001,5.792590000000001,5.792590000000001,5.792590000000001,5.79609,5.79293,11987.25,870.73,251.86,13109.84,LPD - CFL
5c05c3a66086127ceccfa15b,2130 WILMAR AVE,MFm,856.3767127534255,59.222332568685815,40964.65593994157,9762.516339227168,6.333100000000001,6.2136499999999995,5.84515,5.29774,5.43228,3.3721699999999997,2.76222,2.00131,3.0710999999999995,5.135629999999999,5.82921,6.76888,3464.31,88.64,64.17,3617.11,LPD - CFL
5c05c3a66086127ceccfa15c,1322 24TH ST,MFm,1307.1692810052286,54.651392751211574,29088.50742241571,42357.94710680215,1.20579,1.20498,1.2043199999999998,1.2027999999999999,1.2027999999999999,1.2027999999999999,1.2027999999999999,1.2027999999999999,1.2027999999999999,1.2027999999999999,1.20437,1.2038399999999998,2536.78,384.68,97.97,3019.43,LPD - CFL
5c05c3a66086127ceccfa15d,1346 21ST ST,MFm,1638.2671654232195,50.043469795164036,34017.15644804496,47978.502630260125,1.42929,1.42843,1.42769,1.42611,1.42611,1.42611,1.42611,1.42611,1.42611,1.42611,1.42775,1.42712,2967.33,435.7,122.78,3525.82,LPD - CFL
5c05c3a66086127ceccfa15e,2191 VISTA ST,MFm,1935.9969275494107,50.31115727436114,48556.67107365125,48841.016209745234,1.96916,1.96815,1.96757,1.96549,1.96549,1.96549,1.96549,1.96549,1.96549,1.96549,1.9671500000000002,1.96574,4234.57,443.61,145.12,4823.3,LPD - CFL
5c05c3a66086127ceccfa15f,1362 19TH ST,MFm,2562.025957385248,47.924864285465894,49798.31150126169,72991.39643532856,2.1212500000000003,2.1199200000000005,2.1188300000000004,2.1165000000000003,2.1165000000000003,2.1165000000000003,2.1165000000000003,2.1165000000000003,2.1165000000000003,2.1165000000000003,2.1189500000000003,2.11824,4344.63,662.96,192.05,5199.63,LPD - CFL
5c05c3a66086127ceccfa160,1347 20TH CT,MFm,2608.4184112812673,46.694734652444986,62432.71371503822,59371.26441642619,2.5522799999999997,2.55103,2.5503099999999996,2.5481100000000003,2.5481100000000003,2.5481100000000003,2.5481100000000003,2.5481100000000003,2.5481100000000003,2.5481100000000003,2.54995,2.54825,5444.66,539.22,195.42,6179.29,LPD - CFL
5c05c3a66086127ceccfa161,1564 22ND ST,MFm,1570.9927253187839,48.27620410191209,41751.34414980163,34092.98181767003,1.6763400000000002,1.6751900000000002,1.6749100000000001,1.6735000000000002,1.6735000000000002,1.6735000000000002,1.6735000000000002,1.6735000000000002,1.6735000000000002,1.6735000000000002,1.6746900000000002,1.6735000000000002,3640.1,309.63,117.69,4067.42,LPD - CFL
5c05c3a66086127ceccfa162,2131 VISTA ST,MFm,1386.3916616722122,64.81911420610949,27771.041625180198,62091.49955172542,1.1757900000000001,1.17501,1.17438,1.17303,1.17303,1.17303,1.17303,1.17303,1.17303,1.17303,1.1744700000000001,1.1739600000000001,2423.24,563.93,240.47,3227.64,LPD - CFL
5c05c3a66086127ceccfa163,1641 20TH ST,MFm,3014.433112199558,40.979959191954165,89208.54736388943,34320.45792654522,14.355170000000001,15.81601,13.369850000000001,11.120540000000002,11.44663,6.6358999999999995,5.1120399999999995,2.61878,5.09352,11.76828,14.660050000000002,16.58477,7596.33,311.7,225.78,8133.81,LPD - CFL
5c05c3a66086127ceccfa164,2143 WARNER ST,MFm,6948.534730402794,32.8331020948107,188975.7774480692,39163.80341134627,27.04746,29.005950000000002,24.28235,20.221130000000002,20.03994,10.21442,7.1587,5.761420000000001,8.444090000000001,22.00817,26.65456,30.968010000000003,16133.08,355.68,257.63,16746.4,LPD - CFL
5c05c3a66086127ceccfa165,2141 BEACH ST,MFm,6918.072863923506,34.025368038339906,156598.34461816627,78801.5153828492,23.187500000000004,26.133330000000004,21.78525,17.92255,18.668280000000003,10.48247,7.45569,5.06149,6.87836,19.082990000000002,24.212670000000003,26.934530000000002,13374.74,715.66,518.49,14608.9,LPD - CFL
5c05c3a66086127ceccfa166,296 ASPEN ST,MFm,3706.3372737856585,109.55726471784406,100326.44218516463,305718.4121570605,15.56306,17.10389,13.974040000000002,11.478870000000002,11.429300000000003,6.21486,4.52355,3.09319,4.8654399999999995,12.70748,15.77041,18.00445,8559.76,2776.59,1954.94,13291.29,LPD - CFL
5c05c3a66086127ceccfa167,1348 18TH ST,MFm,1488.2182542142862,52.1180477589416,60593.948501630366,16956.448282405247,9.16471,8.961210000000001,8.44163,7.693000000000001,7.853339999999999,4.87618,3.9686299999999997,2.8564000000000003,4.458270000000001,7.441330000000001,8.38438,9.77035,5125.09,154.03,111.54,5390.66,LPD - CFL
5c05c3a66086127ceccfa168,1324 18TH ST,MFm,1792.51400169467,48.731448926730856,34547.9340354204,52802.8917726549,1.47478,1.4738,1.47302,1.47126,1.47126,1.47126,1.47126,1.47126,1.47126,1.47126,1.4731,1.4725300000000001,3015.04,479.55,134.33,3628.91,LPD - CFL
5c05c3a66086127ceccfa169,1785 OCEAN ST,MFm,3747.993607098325,34.54577363112112,84592.67798796356,44888.6188180387,3.49545,3.49328,3.49276,3.4906,3.4906,3.4906,3.4906,3.4906,3.4906,3.4906,3.49247,3.49059,7378.06,407.72,120.31,7906.09,LPD - CFL
5c05c3a66086127ceccfa16a,1580 23RD ST,MFm,5816.386632773266,50.80778799234523,88725.16063252963,206794.73930995958,4.0004100000000005,3.9982100000000003,3.99603,3.9926000000000004,3.9926000000000004,3.9926000000000004,3.9926000000000004,3.9926000000000004,3.9926000000000004,3.9926000000000004,3.9967500000000005,3.9969200000000003,7748.7,1878.11,872.0,10498.81,LPD - CFL
5c05c3a66086127ceccfa16b,2381 CIENAGA ST,MFm,2320.0532512176133,46.74668715663127,44594.79551074158,63863.91756671131,1.9041800000000002,1.9030300000000002,1.9020900000000003,1.9001200000000003,1.9001200000000003,1.9001200000000003,1.9001200000000003,1.9001200000000003,1.9001200000000003,1.9001200000000003,1.9021900000000003,1.9017000000000002,3891.2,580.02,173.91,4645.13,LPD - CFL
5c05c3a66086127ceccfa16c,1712 21ST ST,MFm,3333.0448605341653,40.48861177948053,96990.12592166173,37960.07566854835,14.58877,15.72144,13.593139999999998,11.48419,11.854659999999999,6.795730000000001,5.167020000000001,3.05208,5.159880000000001,12.01633,14.491769999999999,16.69594,8261.8,344.79,249.76,8856.35,LPD - CFL
5c05c3a66086127ceccfa16d,2171 PASO ROBLES ST,MFm,6164.276217441323,37.673490493318866,162019.85854635845,70204.81410160741,23.409660000000002,25.244600000000002,21.49069,18.03846,18.383840000000003,10.04487,7.270449999999999,4.87732,7.5784899999999995,19.14076,23.21122,26.838900000000002,13816.63,637.63,461.97,14916.24,LPD - CFL
5c05c3a66086127ceccfa16e,1961 PASO ROBLES ST,MFm,10940.007991127093,28.01648857109963,255522.0174652672,50983.08290165334,35.220510000000004,37.98575,31.47856,25.85527,25.68357,11.04002,9.11147,8.18286,10.47635,28.538330000000002,34.83747,40.32258,21838.88,463.04,335.44,22637.37,LPD - CFL
5c05c3a66086127ceccfa16f,1415 LONGBRANCH AVE,MFm,13405.481672074455,35.55840718729438,323632.1557309822,153053.50858819447,47.93594,53.0499,44.35779000000001,36.69789000000001,38.505660000000006,22.029690000000002,16.11512,10.01933,14.95702,39.21029000000001,48.99019,55.532070000000004,27582.85,1390.0,1004.45,29977.31,LPD - CFL
5c05c3a76086127ceccfa170,1395 23RD ST,MFm,2313.056709446752,35.900060943638046,75105.02861362726,7933.229297022465,10.900129999999999,10.669709999999998,10.0988,9.12254,9.329339999999998,5.67352,4.54101,3.1976500000000003,5.169440000000001,8.77258,9.955099999999998,11.588729999999998,6359.34,72.08,52.17,6483.6,LPD - CFL
5c05c3a76086127ceccfa171,2375 OCEAN ST,MFm,5656.219645772625,28.07988823722526,102961.37377963567,55864.34107126692,4.4476700000000005,4.44556,4.444640000000001,4.44177,4.44177,4.44177,4.44177,4.44177,4.44177,4.44177,4.4440100000000005,4.44212,8986.49,507.37,101.72,9595.58,LPD - CFL
5c05c3a76086127ceccfa172,1320 TAMERA DR,MFm,1504.579398047685,49.75288799208823,30642.927499729547,44215.668662616255,1.2928899999999999,1.29215,1.2914799999999997,1.2899699999999998,1.2899699999999998,1.2899699999999998,1.2899699999999998,1.2899699999999998,1.2899699999999998,1.2899699999999998,1.29144,1.2908,2673.83,401.53,112.74,3188.1,LPD - CFL
5c05c3a76086127ceccfa173,188 Irish Way,MFm,1546.558648672853,51.485812199522115,32557.518082762446,47068.59819475933,1.3645900000000002,1.3636500000000003,1.3629400000000003,1.3613400000000002,1.3613400000000002,1.3613400000000002,1.3613400000000002,1.3613400000000002,1.3613400000000002,1.3613400000000002,1.3630600000000002,1.3625700000000003,2840.57,427.45,115.89,3383.91,LPD - CFL
5c05c3a76086127ceccfa174,381 VISTA DR,MFm,6536.599878755313,27.219589989937194,109577.13727942262,68347.0925457933,4.8254,4.82289,4.82171,4.81825,4.81825,4.81825,4.81825,4.81825,4.81825,4.81825,4.82117,4.81928,9566.44,620.76,139.95,10327.15,LPD - CFL
5c05c3a76086127ceccfa175,823 LOS CIERVOS,MFm,2870.627269032316,43.89458273189633,49893.093213293025,76109.71476115938,2.1792900000000004,2.1778600000000004,2.1767700000000003,2.17445,2.17445,2.17445,2.17445,2.17445,2.17445,2.17445,2.17701,2.1769700000000003,4355.17,691.28,215.13,5261.59,LPD - CFL
5c05c3a76086127ceccfa176,1006 GOLDENROD LN,MFm,2713.0436205316855,43.58286770677864,58755.18328822254,59485.002470863794,2.4478,2.4465399999999997,2.4459199999999996,2.4437100000000003,2.4437100000000003,2.4437100000000003,2.4437100000000003,2.4437100000000003,2.4437100000000003,2.4437100000000003,2.44549,2.4440099999999996,5125.61,540.28,203.14,5869.03,LPD - CFL
5c05c3a76086127ceccfa177,392 FRANKLIN DR,MFm,10590.934376313196,24.087470373147383,183885.9995119867,71228.4565915458,8.02891,8.02504,8.02367,8.020050000000001,8.020050000000001,8.020050000000001,8.020050000000001,8.020050000000001,8.020050000000001,8.020050000000001,8.02273,8.02093,16052.51,646.88,135.15,16834.54,LPD - CFL
5c05c3a76086127ceccfa178,4725 MIRAMON AVE,MFm,1060.1375369417406,86.59513841842663,44282.01586103818,47523.55041250973,6.62456,6.472740000000001,6.092800000000001,5.5206100000000005,5.619960000000001,3.45548,2.80011,2.009,3.16781,5.335640000000001,6.051030000000001,7.087580000000001,3754.74,431.59,312.65,4498.98,LPD - CFL
5c05c3a76086127ceccfa179,8125 AMAPOA AVE,MFm,5100.048394541233,37.406683565040176,132684.91867266127,58101.189475206345,18.97518,20.691679999999998,17.832659999999997,14.80273,15.57341,8.615590000000001,6.20648,4.06301,5.91225,15.425830000000001,19.10599,21.71071,11324.09,527.68,382.29,12234.07,LPD - CFL
5c05c3a76086127ceccfa17a,1417 23RD ST,MFm,1468.6279372558745,44.78922246500244,49040.05780501103,16728.972173530048,7.31924,7.2213199999999995,6.7406299999999995,6.22602,6.27177,3.81353,3.0813900000000003,2.2061,3.5056099999999994,5.98959,6.7233,7.842280000000001,4147.57,151.97,110.04,4409.59,LPD - CFL
5c05c3a76086127ceccfa17b,2280 HOLDEN AVE,MFm,1516.8502559227338,44.525937740397396,28263.90652774312,39277.54146578386,1.21489,1.21423,1.21367,1.21257,1.21257,1.21257,1.21257,1.21257,1.21257,1.21257,1.2137,1.21294,2466.55,356.71,113.64,2936.9,LPD - CFL
5c05c3a76086127ceccfa17c,1921 WILMAR AVE,MFm,1835.0314478406733,44.76016428469486,35097.66796520214,47040.163681149934,2.52266,2.32052,2.2719400000000003,3.3511300000000004,2.79517,2.40647,2.6998100000000003,2.7081900000000005,3.6916200000000003,2.69809,2.65016,2.60913,3093.7,427.18,137.55,3658.43,LPD - CFL
5c05c3a76086127ceccfa17d,120 REFUGIO PL,MFm,5301.441158437872,32.86304082603669,79711.41981834998,94506.84506644089,3.6077600000000003,3.6055300000000003,3.60378,3.60069,3.60069,3.60069,3.60069,3.60069,3.60069,3.60069,3.60422,3.60406,6962.56,858.26,192.95,8013.77,LPD - CFL
5c05c3a76086127ceccfa17e,842 LOS CIERVOS,MFm,5971.6022209822195,28.774642911851956,104875.96436266854,66953.80137893274,4.5681,4.56556,4.56454,4.56157,4.56157,4.56157,4.56157,4.56157,4.56157,4.56157,4.5644,4.5617600000000005,9154.46,608.13,205.01,9967.6,LPD - CFL
5c05c3a76086127ceccfa17f,3440 PARK ST,MFm,3551.982798410041,38.92739500113689,63077.229356851276,75190.33215445546,2.7412799999999997,2.73967,2.73888,2.7362900000000003,2.7362900000000003,2.7362900000000003,2.7362900000000003,2.7362900000000003,2.7362900000000003,2.7362900000000003,2.7385699999999997,2.73662,5506.16,682.9,266.26,6455.31,LPD - CFL
5c05c3a76086127ceccfa180,1224 MURRAY AVE,MFm,12870.838241676483,24.786627802366137,252526.91536507712,66489.37098997922,32.50029000000001,37.5187,29.181790000000007,19.456560000000003,19.175880000000003,9.171370000000001,9.171370000000001,9.171370000000001,9.171370000000001,22.627090000000003,34.58732,37.77351,21715.07,603.83,437.54,22756.44,LPD - CFL
5c05c3a76086127ceccfa181,1941 CIENAGA ST,MFm,6486.117138900945,40.23589366589643,187080.14320744257,73882.34452842308,12.05302,11.59984,11.84356,18.51085,16.45224,13.965110000000001,14.86172,15.3033,19.26769,13.7029,12.84469,12.41241,16474.57,671.03,486.19,17631.78,LPD - CFL
5c05c3a76086127ceccfa182,1711 BEACH ST,MFm,22431.98930842306,34.22613364773773,506996.8558267965,260772.92431180298,66.83080000000001,74.09611,58.90706,41.22623,39.489290000000004,19.834519999999998,17.24322,17.24322,18.371299999999998,50.6176,69.04613,77.57397999999999,43497.44,2368.4,1681.49,47547.32,LPD - CFL
5c05c3a76086127ceccfa183,1911 CIENAGA ST,MFm,2110.4799154042753,44.906335737151174,70726.11351777974,24036.642171145726,11.00355,11.75848,10.267860000000002,8.72818,8.99776,5.2941,4.1180900000000005,2.33165,4.26144,9.066070000000002,10.840840000000002,12.534310000000001,6019.27,218.29,158.09,6395.65,LPD - CFL
5c05c3a76086127ceccfa184,1921 CIENAGA ST,MFm,5333.4099723755,40.308979392124584,154238.27998858618,60755.07741208363,23.123730000000002,25.11625,22.251820000000002,19.0132,20.065260000000002,12.14404,9.35887,5.273899999999999,9.05169,19.21707,23.21361,26.360400000000002,13124.9,551.8,399.76,14076.46,LPD - CFL
5c05c3a76086127ceccfa185,1305 VINE ST,MFm,5333.948167896336,42.476015202335354,165811.12702761174,60755.07741208363,24.35355,25.93334,21.9551,18.460430000000002,18.391930000000002,10.07703,7.07743,5.17821,8.28167,19.812359999999998,23.856360000000002,27.869790000000002,14142.34,551.8,399.76,15093.91,LPD - CFL
5c05c3a76086127ceccfa186,1621 PRICE ST,MFm,5333.625250583834,40.86900977623431,157223.90391757307,60755.07741208363,23.734260000000003,25.647940000000002,22.68888,19.384729999999998,20.381700000000002,12.33394,9.53144,5.21001,9.36858,19.69972,23.68129,27.01285,13372.54,551.8,399.76,14324.1,LPD - CFL
5c05c3a76086127ceccfa187,1521 PARK ST,MFm,41994.85829527214,20.826790322269492,669746.5335557963,204870.6705557235,78.85264,87.91845,69.40497,44.36026,45.36421,25.77864,25.77864,25.77864,25.77864,50.63969,79.79789,89.20216,57647.12,1860.69,1333.82,60841.64,LPD - CFL
5c05c3d16086127ceccfa188,1343 W GRAND AVE,EPr,1918.8823099868423,65.70582898094992,46755.81854505594,79341.7711414278,5.43453,4.93559,5.45188,6.4065199999999995,5.90958,5.8228599999999995,5.80221,5.76181,6.47016,5.610029999999999,5.000979999999999,5.5494699999999995,4651.28,725.09,24.91,5401.29,LPD - CFL
5c05c3d16086127ceccfa189,973 FOOTHILL BLVD,Asm,3643.691315160408,123.7658343373325,180682.37764532765,270289.0081997487,13.81093,11.56808,13.44562,25.0345,20.090989999999998,16.20609,16.94611,17.33277,25.69113,15.27438,12.3237,13.92518,15478.52,2470.24,96.56,18045.32,LPD - CFL
5c05c3d16086127ceccfa18a,2138 BROAD ST,RSD,531.521896377126,123.92345295172818,34690.10660346741,31183.183258308138,2.50678,2.23752,2.3992999999999998,3.82367,3.2520299999999995,2.62842,2.94663,2.8062699999999996,3.82672,2.67507,2.54192,2.6526899999999998,2793.24,284.94,55.6,3133.78,LPD - CFL
5c05c3d16086127ceccfa18b,1625 COMMERCE WAY,RtS,562.6295974814172,74.17672881606882,30424.929562057485,11307.458245337877,2.2975899999999996,2.15134,2.35813,3.4397400000000005,3.0690299999999997,2.43064,2.8239900000000002,2.63851,3.5295700000000005,2.5680500000000004,2.40204,2.4454900000000004,2541.92,103.35,1.77,2647.04,LPD - CFL
5c05c3d16086127ceccfa18c,966 GRIFFIN ST,OfS,2627.1476154063416,44.27586127956852,98099.07195242835,18226.52322362509,7.716110000000001,7.22272,7.51635,10.122259999999999,8.23411,8.02686,7.516840000000001,8.22653,10.63993,8.15574,7.2291300000000005,7.9004,7834.1,166.58,26.91,8027.59,LPD - CFL
5c05c3d16086127ceccfa18d,1255 MONTEREY ST,Htl,39858.00679934693,45.86349458546451,1085269.5591011546,742747.408162328,61.58458,59.46849,67.51993,101.04702,87.65633999999999,68.45568,79.732,75.51216,106.36104000000002,75.28068999999999,69.59753,67.00537,80481.51,6788.14,3746.68,91016.34,LPD - CFL
5c05c3d16086127ceccfa18e,7385 EL CAMINO REAL,OfS,888.1302484827193,57.575702351256254,42936.11555019327,8198.618090710193,3.40869,3.16239,3.27125,4.53759,3.59749,3.59603,3.3134300000000003,3.5187,4.7175899999999995,3.49183,3.1830999999999996,3.54991,3447.51,74.97,9.1,3531.57,LPD - CFL
5c05c3d16086127ceccfa18f,325 SANTA BELLA,OfS,2221.132914488051,51.91375994587012,98658.2840534132,16643.66863270185,7.041110000000001,6.70678,7.35213,9.923529999999998,8.109729999999999,8.348749999999999,7.94577,8.321299999999999,10.24075,7.493950000000001,6.77329,7.46164,7827.73,152.14,22.74,8002.61,LPD - CFL
5c05c3d16086127ceccfa190,4120 HORIZON LN,RtS,17444.53141684061,39.000480727365044,509119.9661762984,171232.64095580392,32.61352,31.048250000000003,34.599830000000004,55.18242000000001,49.809580000000004,40.378780000000006,46.332890000000006,44.20058,56.78819,38.08957,33.79923,34.76916,41489.41,1564.9,42.92,43097.23,LPD - CFL
5c05c3d16086127ceccfa191,1930 SOLANO ST,RSD,2448.036146072292,102.58946530045364,116306.63883364716,134826.98536456938,8.41016,7.51524,7.8294299999999994,13.12458,10.569139999999999,8.17017,9.66856,9.33262,13.14565,9.131359999999999,8.34558,8.76122,9318.37,1232.28,256.32,10806.97,LPD - CFL
5c05c3d16086127ceccfa192,735 SHERIDAN RD,WRf,43831.18141236283,20.84440134063772,683461.4472867299,230167.90949688596,39.65435000000001,38.22813000000001,35.461650000000006,60.421530000000004,48.34301000000001,41.81617,44.83502,44.67849000000001,64.69937,39.151030000000006,37.47697000000001,39.97133000000001,48955.51,2103.53,0.0,51059.05,LPD - CFL
5c05c3d16086127ceccfa193,696 CLARION CT,OfS,1760.0069922362065,47.282062115025475,79446.03102466225,3772.3121388470026,7.852610000000002,7.943230000000002,6.04251,7.5010200000000005,6.26923,6.373280000000001,6.15931,6.36994,7.7517700000000005,5.92648,6.829940000000001,7.559570000000001,6406.92,34.5,18.03,6459.45,LPD - CFL
5c05c3d16086127ceccfa194,567 CAMINO MERCADO #A,RtS,8359.037551408437,44.908096838987994,288629.2694778114,86763.17919348106,19.27612,18.37124,20.90909,31.42886,28.58052,23.10112,26.662,25.63306,32.35111,22.30847,20.38657,20.56413,23709.72,792.93,25.79,24528.44,LPD - CFL
5c05c3d16086127ceccfa195,108 CUYAMA LN,RSD,2354.713042759419,100.51048458208402,106904.29300013906,129765.64194209626,7.1509599999999995,6.656579999999999,6.92087,11.79916,9.84869,7.81818,8.816180000000001,8.5997,11.824370000000002,8.123850000000001,7.04033,7.7192,8514.68,1185.92,246.37,9946.97,LPD - CFL
